Type,SFN,Status,Start Time,End Time,Execution Time
DAILY,ODP_DAILY_COMPACTION_SCHEDULE_START,SUCCEEDED,"Aug 26, 2020, 05:13","Aug 26, 2020, 05:13","0 mins, 1 secs"
DAILY,MAPP_RS_AUDIT_START,SUCCEEDED,"Aug 26, 2020, 05:13","Aug 26, 2020, 05:16","3 mins, 4 secs"
DAILY,MAPP_FLAT_FILE_COMPACTION,SUCCEEDED,"Aug 26, 2020, 05:16","Aug 26, 2020, 05:57","41 mins, 22 secs"
DAILY,MAPP_GLPROD_COMPACTION,SUCCEEDED,"Aug 26, 2020, 05:46","Aug 26, 2020, 07:00","1 hrs, 14 mins, 3 secs"
DAILY,MAPP_COMPACTION_GLPROD_INTRADAY,SUCCEEDED,"Aug 26, 2020, 07:00","Aug 26, 2020, 07:29","28 mins, 42 secs"
DAILY,MAPP_RS_AUDIT_FINISH,SUCCEEDED,"Aug 26, 2020, 07:29","Aug 26, 2020, 07:30","0 mins, 54 secs"
DAILY,MAPP_ENTITY_DAILY_MASTER_SCHEDULE,SUCCEEDED,"Aug 26, 2020, 07:30","Aug 26, 2020, 08:25","54 mins, 43 secs"
DAILY,MAPP_CDS_DAILY_MASTER_SCHEDULE,SUCCEEDED,"Aug 26, 2020, 08:25","Aug 26, 2020, 08:55","29 mins, 50 secs"
DAILY,MAPP_UNSOURCED_SNAPSHOT_WRAPPER,SUCCEEDED,"Aug 26, 2020, 08:55","Aug 26, 2020, 09:15","20 mins, 18 secs"
DAILY,MAPP_SNAPSHOT_WRAPPER,SUCCEEDED,"Aug 26, 2020, 09:15","Aug 26, 2020, 11:06","1 hrs, 50 mins, 46 secs"
DAILY,MAPP_REFRESH_SPOTFIRE,SUCCEEDED,"Aug 26, 2020, 11:06","Aug 26, 2020, 11:06","0 mins, 4 secs"
