Type,SFN,Status,Start Time,End Time,Execution Time
DAILY,ODP_DAILY_COMPACTION_SCHEDULE_START,SUCCEEDED,"Sep 09, 2020, 04:50","Sep 09, 2020, 04:50","0 mins, 1 secs"
DAILY,MAPP_RS_AUDIT_START,SUCCEEDED,"Sep 09, 2020, 04:50","Sep 09, 2020, 04:55","4 mins, 57 secs"
DAILY,MAPP_FLAT_FILE_COMPACTION,SUCCEEDED,"Sep 09, 2020, 04:55","Sep 09, 2020, 05:20","25 mins, 7 secs"
DAILY,MAPP_GLPROD_COMPACTION,SUCCEEDED,"Sep 09, 2020, 05:20","Sep 09, 2020, 06:32","1 hrs, 11 mins, 31 secs"
DAILY,MAPP_COMPACTION_GLPROD_INTRADAY,SUCCEEDED,"Sep 09, 2020, 06:32","Sep 09, 2020, 07:07","35 mins, 22 secs"
DAILY,MAPP_RS_AUDIT_FINISH,SUCCEEDED,"Sep 09, 2020, 07:07","Sep 09, 2020, 07:08","0 mins, 53 secs"
DAILY,MAPP_ENTITY_DAILY_MASTER_SCHEDULE,SUCCEEDED,"Sep 09, 2020, 07:08","Sep 09, 2020, 08:08","59 mins, 33 secs"
DAILY,MAPP_CDS_DAILY_MASTER_SCHEDULE,SUCCEEDED,"Sep 09, 2020, 08:08","Sep 09, 2020, 10:32","2 hrs, 23 mins, 57 secs"
DAILY,MAPP_UNSOURCED_SNAPSHOT_WRAPPER,BYPASSED,-,-,-
DAILY,MAPP_SNAPSHOT_WRAPPER,SUCCEEDED,"Sep 09, 2020, 10:32","Sep 09, 2020, 10:46","14 mins, 32 secs"
DAILY,MAPP_REFRESH_SPOTFIRE,SUCCEEDED,"Sep 09, 2020, 10:46","Sep 09, 2020, 10:46","0 mins, 3 secs"
