Type,SFN,Status,Start Time,End Time,Execution Time
ORDER,MAPP_MASTER_ORDER_SCHEDULE,FAILED<br />SUCCEEDED<br />SUCCEEDED<br />,"Aug 19, 2020, 17:30<br />Aug 19, 2020, 11:30<br />Aug 19, 2020, 01:30<br />","Aug 19, 2020, 17:30<br />Aug 19, 2020, 11:30<br />Aug 19, 2020, 01:30<br />","0 mins, 1 secs<br />0 mins, 1 secs<br />0 mins, 1 secs<br />"
ORDER,MAPP_COMPACTION_GLPROD_ORDER_INTRADAY,SUCCEEDED<br />SUCCEEDED<br />,"Aug 19, 2020, 11:30<br />Aug 19, 2020, 01:30<br />","Aug 19, 2020, 12:08<br />Aug 19, 2020, 02:17<br />","37 mins, 46 secs<br />47 mins, 29 secs<br />"
ORDER,MAPP_ENTITY_ORDER_MASTER_SCHEDULE_INTRADAY,SUCCEEDED<br />SUCCEEDED<br />,"Aug 19, 2020, 12:08<br />Aug 19, 2020, 02:17<br />","Aug 19, 2020, 12:47<br />Aug 19, 2020, 02:28<br />","39 mins, 28 secs<br />10 mins, 26 secs<br />"
ORDER,MAPP_CDS_ORDER_GLPROD_INTRADAY,SUCCEEDED<br />SUCCEEDED<br />,"Aug 19, 2020, 12:47<br />Aug 19, 2020, 02:28<br />","Aug 19, 2020, 13:07<br />Aug 19, 2020, 02:43<br />","19 mins, 39 secs<br />15 mins, 8 secs<br />"
ORDER,MAPP_UNSOURCED_SNAPSHOT_ORDER_INTRADAY,SUCCEEDED<br />SUCCEEDED<br />,"Aug 19, 2020, 13:07<br />Aug 19, 2020, 02:43<br />","Aug 19, 2020, 13:12<br />Aug 19, 2020, 02:49<br />","4 mins, 57 secs<br />5 mins, 54 secs<br />"
ORDER,MAPP_SPOTFIRE_REFRESH_ORDER,SUCCEEDED<br />SUCCEEDED<br />,"Aug 19, 2020, 13:12<br />Aug 19, 2020, 02:49<br />","Aug 19, 2020, 13:12<br />Aug 19, 2020, 02:49<br />","0 mins, 4 secs<br />0 mins, 4 secs<br />"
