Type,SFN,Status,Start Time,End Time,Execution Time
DAILY,ODP_DAILY_COMPACTION_SCHEDULE_START,SUCCEEDED,"Aug 30, 2020, 04:50","Aug 30, 2020, 04:50","0 mins, 1 secs"
DAILY,MAPP_RS_AUDIT_START,SUCCEEDED,"Aug 30, 2020, 04:50","Aug 30, 2020, 04:52","2 mins, 0 secs"
DAILY,MAPP_FLAT_FILE_COMPACTION,SUCCEEDED,"Aug 30, 2020, 04:52","Aug 30, 2020, 05:20","27 mins, 10 secs"
DAILY,MAPP_GLPROD_COMPACTION,SUCCEEDED,"Aug 30, 2020, 05:20","Aug 30, 2020, 06:32","1 hrs, 12 mins, 6 secs"
DAILY,MAPP_COMPACTION_GLPROD_INTRADAY,SUCCEEDED,"Aug 30, 2020, 06:32","Aug 30, 2020, 07:06","34 mins, 9 secs"
DAILY,MAPP_RS_AUDIT_FINISH,SUCCEEDED,"Aug 30, 2020, 07:06","Aug 30, 2020, 07:08","1 mins, 51 secs"
DAILY,MAPP_ENTITY_DAILY_MASTER_SCHEDULE,SUCCEEDED,"Aug 30, 2020, 07:08","Aug 30, 2020, 08:03","55 mins, 30 secs"
DAILY,MAPP_CDS_DAILY_MASTER_SCHEDULE,SUCCEEDED,"Aug 30, 2020, 08:03","Aug 30, 2020, 10:38","2 hrs, 34 mins, 36 secs"
DAILY,MAPP_UNSOURCED_SNAPSHOT_WRAPPER,BYPASSED,-,-,-
DAILY,MAPP_SNAPSHOT_WRAPPER,SUCCEEDED,"Aug 30, 2020, 10:38","Aug 30, 2020, 11:03","25 mins, 6 secs"
DAILY,MAPP_REFRESH_SPOTFIRE,SUCCEEDED,"Aug 30, 2020, 11:03","Aug 30, 2020, 11:03","0 mins, 3 secs"
