Type,SFN,Status,Start Time,End Time,Execution Time
DAILY,ODP_DAILY_COMPACTION_SCHEDULE_START,SUCCEEDED,"Oct 02, 2020, 04:50","Oct 02, 2020, 04:50","0 mins, 1 secs"
DAILY,MAPP_RS_AUDIT_START,SUCCEEDED,"Oct 02, 2020, 04:50","Oct 02, 2020, 04:53","3 mins, 15 secs"
DAILY,MAPP_FLAT_FILE_COMPACTION,SUCCEEDED,"Oct 02, 2020, 04:53","Oct 02, 2020, 05:19","26 mins, 4 secs"
DAILY,MAPP_GLPROD_COMPACTION,SUCCEEDED,"Oct 02, 2020, 05:19","Oct 02, 2020, 07:16","1 hrs, 56 mins, 30 secs"
DAILY,MAPP_COMPACTION_GLPROD_INTRADAY,SUCCEEDED,"Oct 02, 2020, 07:16","Oct 02, 2020, 08:08","52 mins, 28 secs"
DAILY,MAPP_RS_AUDIT_FINISH,SUCCEEDED,"Oct 02, 2020, 08:08","Oct 02, 2020, 08:10","1 mins, 48 secs"
DAILY,MAPP_ENTITY_DAILY_MASTER_SCHEDULE,SUCCEEDED,"Oct 02, 2020, 08:10","Oct 02, 2020, 09:06","55 mins, 42 secs"
DAILY,MAPP_CDS_DAILY_MASTER_SCHEDULE,SUCCEEDED,"Oct 02, 2020, 09:06","Oct 02, 2020, 10:00","54 mins, 32 secs"
DAILY,MAPP_UNSOURCED_SNAPSHOT_WRAPPER,SUCCEEDED,"Oct 02, 2020, 10:00","Oct 02, 2020, 10:05","4 mins, 37 secs"
DAILY,MAPP_SNAPSHOT_WRAPPER,SUCCEEDED,"Oct 02, 2020, 10:05","Oct 02, 2020, 10:20","15 mins, 12 secs"
DAILY,MAPP_REFRESH_SPOTFIRE,SUCCEEDED,"Oct 02, 2020, 10:20","Oct 02, 2020, 10:20","0 mins, 4 secs"
