Type,SFN,Status,Start Time,End Time,Execution Time
DAILY,ODP_DAILY_COMPACTION_SCHEDULE_START,SUCCEEDED,"Aug 29, 2020, 04:50","Aug 29, 2020, 04:50","0 mins, 1 secs"
DAILY,MAPP_RS_AUDIT_START,SUCCEEDED,"Aug 29, 2020, 04:50","Aug 29, 2020, 04:53","2 mins, 59 secs"
DAILY,MAPP_FLAT_FILE_COMPACTION,SUCCEEDED,"Aug 29, 2020, 04:53","Aug 29, 2020, 05:33","39 mins, 43 secs"
DAILY,MAPP_GLPROD_COMPACTION,SUCCEEDED,"Aug 29, 2020, 05:33","Aug 29, 2020, 07:31","1 hrs, 57 mins, 40 secs"
DAILY,MAPP_COMPACTION_GLPROD_INTRADAY,SUCCEEDED,"Aug 29, 2020, 07:31","Aug 29, 2020, 08:07","35 mins, 46 secs"
DAILY,MAPP_RS_AUDIT_FINISH,SUCCEEDED,"Aug 29, 2020, 08:07","Aug 29, 2020, 08:10","3 mins, 14 secs"
DAILY,MAPP_ENTITY_DAILY_MASTER_SCHEDULE,SUCCEEDED,"Aug 29, 2020, 08:10","Aug 29, 2020, 10:14","2 hrs, 4 mins, 39 secs"
DAILY,MAPP_CDS_DAILY_MASTER_SCHEDULE,SUCCEEDED,"Aug 29, 2020, 10:14","Aug 29, 2020, 11:24","1 hrs, 9 mins, 30 secs"
DAILY,MAPP_UNSOURCED_SNAPSHOT_WRAPPER,BYPASSED,-,-,-
DAILY,MAPP_SNAPSHOT_WRAPPER,SUCCEEDED,"Aug 29, 2020, 11:24","Aug 29, 2020, 11:54","29 mins, 46 secs"
DAILY,MAPP_REFRESH_SPOTFIRE,SUCCEEDED,"Aug 29, 2020, 11:54","Aug 29, 2020, 11:54","0 mins, 4 secs"
