Type,SFN,Status,Start Time,End Time,Execution Time
CONTINGENCY,MAPP_MASTER_CONTINGENCY_SCHEDULE,SUCCEEDED,"Sep 27, 2020, 10:45","Sep 27, 2020, 10:45","0 mins, 1 secs"
CONTINGENCY,MAPP_COMPACTION_CONTINGENCY,SUCCEEDED,"Sep 27, 2020, 10:45","Sep 27, 2020, 10:57","12 mins, 33 secs"
CONTINGENCY,MAPP_CDS_SNAPSHOT_GLPROD_CONTINGENCY,SUCCEEDED,"Sep 27, 2020, 10:57","Sep 27, 2020, 11:22","24 mins, 30 secs"
