Type,SFN,Status,Start Time,End Time,Execution Time
DAILY,ODP_DAILY_COMPACTION_SCHEDULE_START,SUCCEEDED,"Oct 08, 2020, 04:50","Oct 08, 2020, 04:50","0 mins, 1 secs"
DAILY,MAPP_RS_AUDIT_START,SUCCEEDED,"Oct 08, 2020, 04:50","Oct 08, 2020, 04:52","2 mins, 8 secs"
DAILY,MAPP_FLAT_FILE_COMPACTION,SUCCEEDED,"Oct 08, 2020, 04:52","Oct 08, 2020, 05:18","25 mins, 33 secs"
DAILY,MAPP_GLPROD_COMPACTION,SUCCEEDED,"Oct 08, 2020, 05:18","Oct 08, 2020, 07:12","1 hrs, 54 mins, 20 secs"
DAILY,MAPP_COMPACTION_GLPROD_INTRADAY,SUCCEEDED,"Oct 08, 2020, 07:12","Oct 08, 2020, 08:04","52 mins, 13 secs"
DAILY,MAPP_RS_AUDIT_FINISH,SUCCEEDED,"Oct 08, 2020, 08:04","Oct 08, 2020, 08:06","1 mins, 56 secs"
DAILY,MAPP_ENTITY_DAILY_MASTER_SCHEDULE,SUCCEEDED,"Oct 08, 2020, 08:06","Oct 08, 2020, 09:36","1 hrs, 29 mins, 42 secs"
DAILY,MAPP_CDS_DAILY_MASTER_SCHEDULE,SUCCEEDED,"Oct 08, 2020, 09:36","Oct 08, 2020, 10:26","49 mins, 56 secs"
DAILY,MAPP_UNSOURCED_SNAPSHOT_WRAPPER,BYPASSED,-,-,-
DAILY,MAPP_SNAPSHOT_WRAPPER,SUCCEEDED,"Oct 08, 2020, 10:26","Oct 08, 2020, 10:35","9 mins, 7 secs"
DAILY,MAPP_REFRESH_SPOTFIRE,SUCCEEDED,"Oct 08, 2020, 10:35","Oct 08, 2020, 10:35","0 mins, 3 secs"
