Type,SFN,Status,Start Time,End Time,Execution Time
DAILY,ODP_DAILY_COMPACTION_SCHEDULE_START,SUCCEEDED,"Sep 28, 2020, 04:50","Sep 28, 2020, 04:50","0 mins, 1 secs"
DAILY,MAPP_RS_AUDIT_START,SUCCEEDED,"Sep 28, 2020, 04:50","Sep 28, 2020, 04:55","4 mins, 44 secs"
DAILY,MAPP_FLAT_FILE_COMPACTION,SUCCEEDED,"Sep 28, 2020, 04:55","Sep 28, 2020, 05:23","28 mins, 43 secs"
DAILY,MAPP_GLPROD_COMPACTION,SUCCEEDED,"Sep 28, 2020, 05:23","Sep 28, 2020, 07:15","1 hrs, 51 mins, 55 secs"
DAILY,MAPP_COMPACTION_GLPROD_INTRADAY,SUCCEEDED,"Sep 28, 2020, 07:15","Sep 28, 2020, 08:13","57 mins, 58 secs"
DAILY,MAPP_RS_AUDIT_FINISH,SUCCEEDED,"Sep 28, 2020, 08:13","Sep 28, 2020, 08:14","1 mins, 2 secs"
DAILY,MAPP_ENTITY_DAILY_MASTER_SCHEDULE,SUCCEEDED,"Sep 28, 2020, 08:14","Sep 28, 2020, 10:10","1 hrs, 55 mins, 23 secs"
DAILY,MAPP_CDS_DAILY_MASTER_SCHEDULE,SUCCEEDED,"Sep 28, 2020, 10:10","Sep 28, 2020, 10:35","24 mins, 49 secs"
DAILY,MAPP_UNSOURCED_SNAPSHOT_WRAPPER,SUCCEEDED,"Sep 28, 2020, 10:35","Sep 28, 2020, 10:42","7 mins, 26 secs"
DAILY,MAPP_SNAPSHOT_WRAPPER,SUCCEEDED,"Sep 28, 2020, 10:42","Sep 28, 2020, 11:08","25 mins, 29 secs"
DAILY,MAPP_REFRESH_SPOTFIRE,SUCCEEDED,"Sep 28, 2020, 11:08","Sep 28, 2020, 11:08","0 mins, 3 secs"
