Type,SFN,Status,Start Time,End Time,Execution Time
DAILY,ODP_DAILY_COMPACTION_SCHEDULE_START,SUCCEEDED,"Oct 22, 2020, 04:50","Oct 22, 2020, 04:50","0 mins, 1 secs"
DAILY,MAPP_RS_AUDIT_START,SUCCEEDED,"Oct 22, 2020, 04:50","Oct 22, 2020, 04:53","3 mins, 8 secs"
DAILY,MAPP_FLAT_FILE_COMPACTION,SUCCEEDED,"Oct 22, 2020, 04:53","Oct 22, 2020, 05:23","29 mins, 46 secs"
DAILY,MAPP_GLPROD_COMPACTION,SUCCEEDED,"Oct 22, 2020, 05:23","Oct 22, 2020, 07:24","2 hrs, 1 mins, 19 secs"
DAILY,MAPP_COMPACTION_GLPROD_INTRADAY,SUCCEEDED,"Oct 22, 2020, 07:24","Oct 22, 2020, 08:20","55 mins, 54 secs"
DAILY,MAPP_RS_AUDIT_FINISH,SUCCEEDED,"Oct 22, 2020, 08:20","Oct 22, 2020, 08:22","1 mins, 49 secs"
DAILY,MAPP_ENTITY_DAILY_MASTER_SCHEDULE,SUCCEEDED,"Oct 22, 2020, 08:22","Oct 22, 2020, 09:27","1 hrs, 5 mins, 14 secs"
DAILY,MAPP_CDS_DAILY_MASTER_SCHEDULE,SUCCEEDED,"Oct 22, 2020, 09:27","Oct 22, 2020, 10:32","1 hrs, 4 mins, 49 secs"
DAILY,MAPP_UNSOURCED_SNAPSHOT_WRAPPER,SUCCEEDED,"Oct 22, 2020, 10:32","Oct 22, 2020, 10:37","4 mins, 38 secs"
DAILY,MAPP_SNAPSHOT_WRAPPER,SUCCEEDED,"Oct 22, 2020, 10:37","Oct 22, 2020, 10:44","7 mins, 55 secs"
DAILY,MAPP_REFRESH_SPOTFIRE,SUCCEEDED,"Oct 22, 2020, 10:44","Oct 22, 2020, 10:45","0 mins, 4 secs"
