Type,SFN,Status,Start Time,End Time,Execution Time
COMPACTION,ALIGNIQ_COMPACTION,SUCCEEDED,"Oct 09, 2020, 08:43","Oct 09, 2020, 08:59","16 mins, 29 secs"
COMPACTION,APTTUS_COMPACTION,SUCCEEDED,"Oct 09, 2020, 09:18","Oct 09, 2020, 09:52","34 mins, 47 secs"
COMPACTION,BF_EDHR_CS_COMPACTION,SUCCEEDED,"Oct 09, 2020, 09:52","Oct 09, 2020, 10:46","54 mins, 5 secs"
COMPACTION,BFE_COMPACTION,SUCCEEDED,"Oct 09, 2020, 08:14","Oct 09, 2020, 08:52","38 mins, 33 secs"
COMPACTION,CHU_COMPACTION,SUCCEEDED,"Oct 09, 2020, 11:10","Oct 09, 2020, 11:24","14 mins, 6 secs"
COMPACTION,CONNECTIVITY_COMPACTION,SUCCEEDED,"Oct 09, 2020, 08:14","Oct 09, 2020, 08:43","29 mins, 16 secs"
COMPACTION,CSO_COMPACTION,SUCCEEDED,"Oct 09, 2020, 10:48","Oct 09, 2020, 11:10","21 mins, 50 secs"
COMPACTION,DRM_COMPACTION,SUCCEEDED,"Oct 09, 2020, 10:13","Oct 09, 2020, 10:48","35 mins, 34 secs"
COMPACTION,ELICENSE_COMPACTION,SUCCEEDED,"Oct 09, 2020, 10:19","Oct 09, 2020, 10:35","15 mins, 38 secs"
COMPACTION,FLAT_FILE_COMPACTION,SUCCEEDED,"Oct 09, 2020, 09:26","Oct 09, 2020, 10:04","37 mins, 55 secs"
COMPACTION,GIB_COMPACTION,SUCCEEDED,"Oct 09, 2020, 10:08","Oct 09, 2020, 10:53","45 mins, 4 secs"
COMPACTION,GLA_COMPACTION,SUCCEEDED,"Oct 09, 2020, 01:30","Oct 09, 2020, 08:16","6 hrs, 46 mins, 20 secs"
COMPACTION,GLPROD_COMPACTION,SUCCEEDED,"Oct 09, 2020, 08:43","Oct 09, 2020, 10:03","1 hrs, 20 mins, 21 secs"
COMPACTION,GPM_COMPACTION,SUCCEEDED,"Oct 09, 2020, 09:56","Oct 09, 2020, 11:14","1 hrs, 18 mins, 5 secs"
COMPACTION,MAPP_COMPACTION_GLPROD_INTRADAY,SUCCEEDED,"Oct 09, 2020, 08:14","Oct 09, 2020, 09:06","52 mins, 19 secs"
COMPACTION,MAPP_FLAT_FILE_COMPACTION,SUCCEEDED,"Oct 09, 2020, 04:53","Oct 09, 2020, 05:39","46 mins, 20 secs"
COMPACTION,MAPP_GLPROD_COMPACTION,SUCCEEDED,"Oct 09, 2020, 05:39","Oct 09, 2020, 08:14","2 hrs, 34 mins, 12 secs"
COMPACTION,MAPP_RS_AUDIT_FINISH,SUCCEEDED,"Oct 09, 2020, 09:06","Oct 09, 2020, 09:08","1 mins, 58 secs"
COMPACTION,MAPP_RS_AUDIT_START,SUCCEEDED,"Oct 09, 2020, 04:50","Oct 09, 2020, 04:53","2 mins, 55 secs"
COMPACTION,MUST_COMPACTION,SUCCEEDED,"Oct 09, 2020, 08:14","Oct 09, 2020, 09:18","1 hrs, 4 mins, 0 secs"
COMPACTION,MWS_COMPACTION,SUCCEEDED,"Oct 09, 2020, 08:14","Oct 09, 2020, 08:43","29 mins, 2 secs"
COMPACTION,MWSAGILE_COMPACTION,SUCCEEDED,"Oct 09, 2020, 08:52","Oct 09, 2020, 09:03","10 mins, 55 secs"
COMPACTION,NVO_COMPACTION,SUCCEEDED,"Oct 09, 2020, 10:04","Oct 09, 2020, 10:13","8 mins, 26 secs"
COMPACTION,PQW_COMPACTION,SUCCEEDED,"Oct 09, 2020, 08:59","Oct 09, 2020, 09:26","27 mins, 3 secs"
COMPACTION,RULE_STUDIO_COMPACTION,SUCCEEDED,"Oct 09, 2020, 10:03","Oct 09, 2020, 10:12","8 mins, 28 secs"
COMPACTION,SALESFORCE_COMPACTION,SUCCEEDED,"Oct 09, 2020, 08:39","Oct 09, 2020, 09:23","44 mins, 15 secs"
COMPACTION,SBOM_COMPACTION,SUCCEEDED,"Oct 09, 2020, 08:14","Oct 09, 2020, 08:39","25 mins, 14 secs"
COMPACTION,SERVICEMAX_COMPACTION,SUCCEEDED,"Oct 09, 2020, 08:14","Oct 09, 2020, 09:56","1 hrs, 41 mins, 58 secs"
COMPACTION,SIEBEL_AMERICAS_COMPACTION,SUCCEEDED,"Oct 09, 2020, 09:03","Oct 09, 2020, 10:57","1 hrs, 53 mins, 47 secs"
COMPACTION,SIT_COMPACTION,SUCCEEDED,"Oct 09, 2020, 09:23","Oct 09, 2020, 11:01","1 hrs, 38 mins, 17 secs"
ENTITY,CD_ENTITY_MASTER_SCHEDULE,SUCCEEDED,"Oct 09, 2020, 11:24","Oct 09, 2020, 12:30","1 hrs, 6 mins, 9 secs"
ENTITY,CI_ENTITY_MASTER_SCHEDULE,SUCCEEDED,"Oct 09, 2020, 13:18","Oct 09, 2020, 13:45","27 mins, 7 secs"
ENTITY,CI_SR_ENTITY_SAM_SIT_MUST_BFE,SUCCEEDED,"Oct 09, 2020, 12:30","Oct 09, 2020, 13:18","47 mins, 48 secs"
ENTITY,IB_INTEL_ENTITY_DQ_FRAMEWORK,WAITING,-,-,-
ENTITY,IB_INTEL_ENTITY_MASTER_SCHEDULE,SUCCEEDED,"Oct 09, 2020, 12:30","Oct 09, 2020, 13:59","1 hrs, 28 mins, 35 secs"
ENTITY,IB_UPGRADE_ENTITY_JOBS,SUCCEEDED,"Oct 09, 2020, 17:13","Oct 09, 2020, 19:50","2 hrs, 36 mins, 23 secs"
ENTITY,MAPP_ENTITY_DAILY_MASTER_SCHEDULE,SUCCEEDED,"Oct 09, 2020, 09:08","Oct 09, 2020, 10:18","1 hrs, 9 mins, 54 secs"
ENTITY,MAPP_REFRESH_SPOTFIRE,SUCCEEDED,"Oct 09, 2020, 11:27","Oct 09, 2020, 11:27","0 mins, 3 secs"
ENTITY,MAPP_SNAPSHOT_WRAPPER,SUCCEEDED,"Oct 09, 2020, 11:17","Oct 09, 2020, 11:27","9 mins, 36 secs"
ENTITY,MAPP_UNSOURCED_SNAPSHOT_WRAPPER,WAITING,-,-,-
ENTITY,SR_ENTITY_MASTER_SCHEDULE,SUCCEEDED,"Oct 09, 2020, 15:27","Oct 09, 2020, 16:45","1 hrs, 18 mins, 2 secs"
CDS,CI_CDS_AR_INVC_CDS_DTL_F_SUMMARY,WAITING,-,-,-
CDS,CI_CDS_MASTER_SCHEDULE,SUCCEEDED,"Oct 09, 2020, 15:27","Oct 09, 2020, 17:13","1 hrs, 46 mins, 22 secs"
CDS,IB_INTEL_CDS_MASTER_SCHEDULE,SUCCEEDED,"Oct 09, 2020, 13:59","Oct 09, 2020, 15:27","1 hrs, 28 mins, 3 secs"
CDS,MAPP_CDS_DAILY_MASTER_SCHEDULE,SUCCEEDED,"Oct 09, 2020, 10:18","Oct 09, 2020, 11:17","59 mins, 34 secs"
CDS,OUTLIERS_CDS_MASTER_SCHEDULE,WAITING,-,-,-
CDS,SR_CDS_MASTER_SCHEDULE,RUNNING,"Oct 09, 2020, 16:45",-,-
