Type,SFN,Status,Start Time,End Time,Execution Time
DAILY,ODP_DAILY_COMPACTION_SCHEDULE_START,SUCCEEDED,"Sep 29, 2020, 04:50","Sep 29, 2020, 04:50","0 mins, 1 secs"
DAILY,MAPP_RS_AUDIT_START,SUCCEEDED,"Sep 29, 2020, 04:50","Sep 29, 2020, 04:52","1 mins, 56 secs"
DAILY,MAPP_FLAT_FILE_COMPACTION,SUCCEEDED,"Sep 29, 2020, 04:52","Sep 29, 2020, 05:44","52 mins, 22 secs"
DAILY,MAPP_GLPROD_COMPACTION,SUCCEEDED,"Sep 29, 2020, 05:44","Sep 29, 2020, 07:33","1 hrs, 48 mins, 19 secs"
DAILY,MAPP_COMPACTION_GLPROD_INTRADAY,SUCCEEDED,"Sep 29, 2020, 07:33","Sep 29, 2020, 08:31","57 mins, 52 secs"
DAILY,MAPP_RS_AUDIT_FINISH,SUCCEEDED,"Sep 29, 2020, 08:31","Sep 29, 2020, 08:33","2 mins, 5 secs"
DAILY,MAPP_ENTITY_DAILY_MASTER_SCHEDULE,SUCCEEDED,"Sep 29, 2020, 08:33","Sep 29, 2020, 09:57","1 hrs, 24 mins, 39 secs"
DAILY,MAPP_CDS_DAILY_MASTER_SCHEDULE,SUCCEEDED,"Sep 29, 2020, 09:57","Sep 29, 2020, 10:47","49 mins, 41 secs"
DAILY,MAPP_UNSOURCED_SNAPSHOT_WRAPPER,SUCCEEDED,"Sep 29, 2020, 10:47","Sep 29, 2020, 10:56","9 mins, 20 secs"
DAILY,MAPP_SNAPSHOT_WRAPPER,SUCCEEDED,"Sep 29, 2020, 10:56","Sep 29, 2020, 11:16","19 mins, 32 secs"
DAILY,MAPP_REFRESH_SPOTFIRE,SUCCEEDED,"Sep 29, 2020, 11:16","Sep 29, 2020, 11:16","0 mins, 3 secs"
