Type,SFN,Status,Start Time,End Time,Execution Time
COMPACTION,ALIGNIQ_COMPACTION,SUCCEEDED,"Oct 22, 2020, 07:54","Oct 22, 2020, 08:03","9 mins, 30 secs"
COMPACTION,APTTUS_COMPACTION,SUCCEEDED,"Oct 22, 2020, 08:19","Oct 22, 2020, 08:55","35 mins, 53 secs"
COMPACTION,BF_EDHR_CS_COMPACTION,SUCCEEDED,"Oct 22, 2020, 08:55","Oct 22, 2020, 09:32","37 mins, 17 secs"
COMPACTION,BFE_COMPACTION,SUCCEEDED,"Oct 22, 2020, 07:24","Oct 22, 2020, 08:04","40 mins, 26 secs"
COMPACTION,CHU_COMPACTION,SUCCEEDED,"Oct 22, 2020, 10:15","Oct 22, 2020, 10:28","12 mins, 41 secs"
COMPACTION,CONNECTIVITY_COMPACTION,SUCCEEDED,"Oct 22, 2020, 07:24","Oct 22, 2020, 07:50","26 mins, 18 secs"
COMPACTION,CSO_COMPACTION,SUCCEEDED,"Oct 22, 2020, 10:03","Oct 22, 2020, 10:15","11 mins, 55 secs"
COMPACTION,DRM_COMPACTION,SUCCEEDED,"Oct 22, 2020, 09:31","Oct 22, 2020, 10:03","31 mins, 31 secs"
COMPACTION,ELICENSE_COMPACTION,SUCCEEDED,"Oct 22, 2020, 09:32","Oct 22, 2020, 09:51","19 mins, 11 secs"
COMPACTION,FLAT_FILE_COMPACTION,SUCCEEDED,"Oct 22, 2020, 08:32","Oct 22, 2020, 09:22","49 mins, 23 secs"
COMPACTION,GIB_COMPACTION,SUCCEEDED,"Oct 22, 2020, 09:56","Oct 22, 2020, 10:28","32 mins, 22 secs"
COMPACTION,GLA_COMPACTION,SUCCEEDED,"Oct 22, 2020, 01:30","Oct 22, 2020, 05:45","4 hrs, 15 mins, 33 secs"
COMPACTION,GLPROD_COMPACTION,SUCCEEDED,"Oct 22, 2020, 07:50","Oct 22, 2020, 09:39","1 hrs, 48 mins, 45 secs"
COMPACTION,GPM_COMPACTION,SUCCEEDED,"Oct 22, 2020, 08:58","Oct 22, 2020, 10:21","1 hrs, 22 mins, 43 secs"
COMPACTION,MAPP_COMPACTION_GLPROD_INTRADAY,SUCCEEDED,"Oct 22, 2020, 07:24","Oct 22, 2020, 08:20","55 mins, 54 secs"
COMPACTION,MAPP_FLAT_FILE_COMPACTION,SUCCEEDED,"Oct 22, 2020, 04:53","Oct 22, 2020, 05:23","29 mins, 46 secs"
COMPACTION,MAPP_GLPROD_COMPACTION,SUCCEEDED,"Oct 22, 2020, 05:23","Oct 22, 2020, 07:24","2 hrs, 1 mins, 19 secs"
COMPACTION,MAPP_RS_AUDIT_FINISH,SUCCEEDED,"Oct 22, 2020, 08:20","Oct 22, 2020, 08:22","1 mins, 49 secs"
