Type,SFN,Status,Start Time,End Time,Execution Time
COMPACTION,ALIGNIQ_COMPACTION,SUCCEEDED,"Sep 08, 2020, 08:30","Sep 08, 2020, 08:43","12 mins, 8 secs"
COMPACTION,APTTUS_COMPACTION,SUCCEEDED,"Sep 08, 2020, 09:07","Sep 08, 2020, 09:27","19 mins, 48 secs"
COMPACTION,BF_EDHR_CS_COMPACTION,SUCCEEDED,"Sep 08, 2020, 10:54","Sep 08, 2020, 12:08","1 hrs, 14 mins, 28 secs"
COMPACTION,BFE_COMPACTION,SUCCEEDED,"Sep 08, 2020, 07:57","Sep 08, 2020, 08:58","1 hrs, 0 mins, 2 secs"
COMPACTION,CHU_COMPACTION,SUCCEEDED,"Sep 08, 2020, 10:43","Sep 08, 2020, 11:01","18 mins, 26 secs"
COMPACTION,CONNECTIVITY_COMPACTION,SUCCEEDED,"Sep 08, 2020, 07:57","Sep 08, 2020, 08:28","30 mins, 24 secs"
COMPACTION,CSO_COMPACTION,SUCCEEDED,"Sep 08, 2020, 10:28","Sep 08, 2020, 10:43","14 mins, 10 secs"
COMPACTION,DRM_COMPACTION,SUCCEEDED,"Sep 08, 2020, 10:04","Sep 08, 2020, 10:28","24 mins, 34 secs"
COMPACTION,ELICENSE_COMPACTION,SUCCEEDED,"Sep 08, 2020, 12:08","Sep 08, 2020, 12:35","26 mins, 12 secs"
COMPACTION,FLAT_FILE_COMPACTION,SUCCEEDED,"Sep 08, 2020, 09:20","Sep 08, 2020, 09:54","33 mins, 31 secs"
COMPACTION,GIB_COMPACTION,SUCCEEDED,"Sep 08, 2020, 11:18","Sep 08, 2020, 12:05","46 mins, 56 secs"
COMPACTION,GLA_COMPACTION,SUCCEEDED,"Sep 08, 2020, 01:30","Sep 08, 2020, 13:04","11 hrs, 33 mins, 48 secs"
COMPACTION,GLPROD_COMPACTION,SUCCEEDED,"Sep 08, 2020, 07:57","Sep 08, 2020, 12:57","4 hrs, 59 mins, 58 secs"
COMPACTION,GPM_COMPACTION,SUCCEEDED,"Sep 08, 2020, 09:27","Sep 08, 2020, 10:54","1 hrs, 26 mins, 54 secs"
