Type,SFN,Status,Start Time,End Time,Execution Time
DAILY,ODP_DAILY_COMPACTION_SCHEDULE_START,SUCCEEDED,"Oct 01, 2020, 04:50","Oct 01, 2020, 04:50","0 mins, 0 secs"
DAILY,MAPP_RS_AUDIT_START,SUCCEEDED,"Oct 01, 2020, 04:50","Oct 01, 2020, 04:52","2 mins, 2 secs"
DAILY,MAPP_FLAT_FILE_COMPACTION,SUCCEEDED,"Oct 01, 2020, 04:52","Oct 01, 2020, 05:26","33 mins, 52 secs"
DAILY,MAPP_GLPROD_COMPACTION,SUCCEEDED,"Oct 01, 2020, 05:26","Oct 01, 2020, 07:21","1 hrs, 55 mins, 10 secs"
DAILY,MAPP_COMPACTION_GLPROD_INTRADAY,SUCCEEDED,"Oct 01, 2020, 07:21","Oct 01, 2020, 08:10","48 mins, 29 secs"
DAILY,MAPP_RS_AUDIT_FINISH,SUCCEEDED,"Oct 01, 2020, 08:10","Oct 01, 2020, 08:12","2 mins, 8 secs"
DAILY,MAPP_ENTITY_DAILY_MASTER_SCHEDULE,SUCCEEDED,"Oct 01, 2020, 08:12","Oct 01, 2020, 08:42","29 mins, 51 secs"
DAILY,MAPP_CDS_DAILY_MASTER_SCHEDULE,SUCCEEDED,"Oct 01, 2020, 08:42","Oct 01, 2020, 09:56","1 hrs, 14 mins, 41 secs"
DAILY,MAPP_UNSOURCED_SNAPSHOT_WRAPPER,SUCCEEDED,"Oct 01, 2020, 09:56","Oct 01, 2020, 10:06","9 mins, 39 secs"
DAILY,MAPP_SNAPSHOT_WRAPPER,SUCCEEDED,"Oct 01, 2020, 10:06","Oct 01, 2020, 10:16","10 mins, 1 secs"
DAILY,MAPP_REFRESH_SPOTFIRE,SUCCEEDED,"Oct 01, 2020, 10:16","Oct 01, 2020, 10:16","0 mins, 4 secs"
