Type,SFN,Status,Start Time,End Time,Execution Time
DAILY,ODP_DAILY_COMPACTION_SCHEDULE_START,SUCCEEDED,"Sep 20, 2020, 04:53","Sep 20, 2020, 04:53","0 mins, 0 secs"
DAILY,MAPP_RS_AUDIT_START,SUCCEEDED,"Sep 20, 2020, 04:53","Sep 20, 2020, 04:56","3 mins, 16 secs"
DAILY,MAPP_FLAT_FILE_COMPACTION,SUCCEEDED,"Sep 20, 2020, 04:56","Sep 20, 2020, 05:22","25 mins, 46 secs"
DAILY,MAPP_GLPROD_COMPACTION,SUCCEEDED,"Sep 20, 2020, 05:22","Sep 20, 2020, 07:09","1 hrs, 46 mins, 30 secs"
DAILY,MAPP_COMPACTION_GLPROD_INTRADAY,SUCCEEDED,"Sep 20, 2020, 07:09","Sep 20, 2020, 08:01","52 mins, 39 secs"
DAILY,MAPP_RS_AUDIT_FINISH,SUCCEEDED,"Sep 20, 2020, 08:01","Sep 20, 2020, 08:04","2 mins, 7 secs"
DAILY,MAPP_ENTITY_DAILY_MASTER_SCHEDULE,SUCCEEDED,"Sep 20, 2020, 12:03","Sep 20, 2020, 12:34","30 mins, 43 secs"
DAILY,MAPP_CDS_DAILY_MASTER_SCHEDULE,SUCCEEDED,"Sep 20, 2020, 12:34","Sep 20, 2020, 13:14","40 mins, 1 secs"
DAILY,MAPP_UNSOURCED_SNAPSHOT_WRAPPER,BYPASSED,-,-,-
DAILY,MAPP_SNAPSHOT_WRAPPER,SUCCEEDED,"Sep 20, 2020, 13:14","Sep 20, 2020, 13:39","25 mins, 1 secs"
DAILY,MAPP_REFRESH_SPOTFIRE,SUCCEEDED,"Sep 20, 2020, 13:39","Sep 20, 2020, 13:39","0 mins, 2 secs"
