Type,SFN,Status,Start Time,End Time,Execution Time
DAILY,ODP_DAILY_COMPACTION_SCHEDULE_START,SUCCEEDED,"Aug 27, 2020, 04:50","Aug 27, 2020, 04:50","0 mins, 1 secs"
DAILY,MAPP_RS_AUDIT_START,SUCCEEDED,"Aug 27, 2020, 04:50","Aug 27, 2020, 04:55","4 mins, 47 secs"
DAILY,MAPP_FLAT_FILE_COMPACTION,SUCCEEDED,"Aug 27, 2020, 04:55","Aug 27, 2020, 05:25","29 mins, 22 secs"
DAILY,MAPP_GLPROD_COMPACTION,SUCCEEDED,"Aug 27, 2020, 05:29","Aug 27, 2020, 06:54","1 hrs, 25 mins, 25 secs"
DAILY,MAPP_COMPACTION_GLPROD_INTRADAY,SUCCEEDED,"Aug 27, 2020, 06:54","Aug 27, 2020, 07:25","30 mins, 22 secs"
DAILY,MAPP_RS_AUDIT_FINISH,SUCCEEDED,"Aug 27, 2020, 07:25","Aug 27, 2020, 07:27","2 mins, 8 secs"
DAILY,MAPP_ENTITY_DAILY_MASTER_SCHEDULE,SUCCEEDED,"Aug 27, 2020, 07:27","Aug 27, 2020, 08:22","54 mins, 53 secs"
DAILY,MAPP_CDS_DAILY_MASTER_SCHEDULE,SUCCEEDED,"Aug 27, 2020, 08:22","Aug 27, 2020, 10:58","2 hrs, 35 mins, 55 secs"
DAILY,MAPP_UNSOURCED_SNAPSHOT_WRAPPER,BYPASSED,-,-,-
DAILY,MAPP_SNAPSHOT_WRAPPER,SUCCEEDED,"Aug 27, 2020, 10:58","Aug 27, 2020, 11:22","24 mins, 48 secs"
DAILY,MAPP_REFRESH_SPOTFIRE,SUCCEEDED,"Aug 27, 2020, 11:22","Aug 27, 2020, 11:22","0 mins, 3 secs"
