Type,SFN,Status,Start Time,End Time,Execution Time
ONHAND,MAPP_MASTER_ONHAND_SCHEDULE,SUCCEEDED<br />FAILED<br />SUCCEEDED<br />SUCCEEDED<br />WAITING<br />WAITING<br />WAITING<br />WAITING<br />WAITING<br />WAITING<br />WAITING<br />WAITING<br />WAITING<br />WAITING<br />WAITING<br />WAITING<br />WAITING<br />WAITING<br />WAITING<br />WAITING<br />WAITING<br />WAITING<br />WAITING<br />WAITING<br />WAITING<br />WAITING<br />WAITING<br />WAITING<br />WAITING<br />WAITING<br />WAITING<br />WAITING<br />WAITING<br />WAITING<br />WAITING<br />WAITING<br />WAITING<br />WAITING<br />WAITING<br />WAITING<br />WAITING<br />WAITING<br />WAITING<br />WAITING<br />WAITING<br />WAITING<br />WAITING<br />WAITING<br />WAITING<br />WAITING<br />WAITING<br />,"Aug 17, 2020, 16:30<br />Aug 17, 2020, 15:30<br />Aug 17, 2020, 14:30<br />Aug 17, 2020, 13:30<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />","Aug 17, 2020, 16:30<br />Aug 17, 2020, 15:30<br />Aug 17, 2020, 14:30<br />Aug 17, 2020, 13:30<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />","0 mins, 2 secs<br />0 mins, 1 secs<br />0 mins, 1 secs<br />0 mins, 1 secs<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />"
ONHAND,MAPP_COMPACTION_GLPROD_ONHAND_INTRADAY,SUCCEEDED<br />SUCCEEDED<br />SUCCEEDED<br />WAITING<br />WAITING<br />WAITING<br />WAITING<br />WAITING<br />WAITING<br />WAITING<br />WAITING<br />WAITING<br />WAITING<br />WAITING<br />WAITING<br />WAITING<br />WAITING<br />WAITING<br />WAITING<br />WAITING<br />WAITING<br />WAITING<br />WAITING<br />WAITING<br />WAITING<br />WAITING<br />WAITING<br />WAITING<br />WAITING<br />WAITING<br />WAITING<br />WAITING<br />WAITING<br />WAITING<br />WAITING<br />WAITING<br />WAITING<br />WAITING<br />WAITING<br />WAITING<br />,"Aug 17, 2020, 16:30<br />Aug 17, 2020, 14:30<br />Aug 17, 2020, 13:30<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />","Aug 17, 2020, 17:05<br />Aug 17, 2020, 15:16<br />Aug 17, 2020, 13:59<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />","34 mins, 19 secs<br />45 mins, 16 secs<br />29 mins, 2 secs<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />"
ONHAND,MAPP_ENTITY_ONHAND_MASTER_SCHEDULE_INTRADAY,SUCCEEDED<br />SUCCEEDED<br />SUCCEEDED<br />WAITING<br />WAITING<br />WAITING<br />WAITING<br />WAITING<br />WAITING<br />WAITING<br />WAITING<br />WAITING<br />WAITING<br />WAITING<br />WAITING<br />WAITING<br />WAITING<br />WAITING<br />WAITING<br />WAITING<br />WAITING<br />WAITING<br />WAITING<br />WAITING<br />WAITING<br />WAITING<br />WAITING<br />WAITING<br />WAITING<br />WAITING<br />WAITING<br />WAITING<br />WAITING<br />WAITING<br />WAITING<br />,"Aug 17, 2020, 17:05<br />Aug 17, 2020, 15:16<br />Aug 17, 2020, 13:59<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />","Aug 17, 2020, 17:13<br />Aug 17, 2020, 15:23<br />Aug 17, 2020, 14:06<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />","8 mins, 4 secs<br />7 mins, 38 secs<br />6 mins, 20 secs<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />"
ONHAND,MAPP_CDS_ONHAND_GLPROD_INTRADAY,SUCCEEDED<br />SUCCEEDED<br />SUCCEEDED<br />WAITING<br />WAITING<br />WAITING<br />WAITING<br />WAITING<br />WAITING<br />WAITING<br />WAITING<br />WAITING<br />WAITING<br />WAITING<br />WAITING<br />WAITING<br />WAITING<br />WAITING<br />WAITING<br />WAITING<br />WAITING<br />WAITING<br />WAITING<br />WAITING<br />WAITING<br />WAITING<br />WAITING<br />WAITING<br />WAITING<br />WAITING<br />WAITING<br />WAITING<br />WAITING<br />WAITING<br />,"Aug 17, 2020, 17:13<br />Aug 17, 2020, 15:23<br />Aug 17, 2020, 14:06<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />","Aug 17, 2020, 17:28<br />Aug 17, 2020, 15:38<br />Aug 17, 2020, 14:21<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />","15 mins, 9 secs<br />15 mins, 4 secs<br />15 mins, 2 secs<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />"
ONHAND,MAPP_UNSOURCED_SNAPSHOT_ONHAND_INTRADAY,RUNNING<br />SUCCEEDED<br />SUCCEEDED<br />SUCCEEDED<br />WAITING<br />WAITING<br />WAITING<br />WAITING<br />WAITING<br />WAITING<br />WAITING<br />WAITING<br />WAITING<br />WAITING<br />WAITING<br />WAITING<br />WAITING<br />WAITING<br />WAITING<br />WAITING<br />WAITING<br />WAITING<br />WAITING<br />WAITING<br />WAITING<br />WAITING<br />WAITING<br />WAITING<br />WAITING<br />WAITING<br />WAITING<br />WAITING<br />WAITING<br />WAITING<br />WAITING<br />,"Aug 17, 2020, 17:28<br />Aug 17, 2020, 15:38<br />Aug 17, 2020, 14:21<br />Aug 17, 2020, 01:20<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />","-<br />Aug 17, 2020, 15:46<br />Aug 17, 2020, 14:27<br />Aug 17, 2020, 01:25<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />","-<br />7 mins, 56 secs<br />6 mins, 9 secs<br />4 mins, 55 secs<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />"
ONHAND,MAPP_SPOTFIRE_REFRESH_ONHAND,SUCCEEDED<br />SUCCEEDED<br />SUCCEEDED<br />WAITING<br />WAITING<br />WAITING<br />WAITING<br />WAITING<br />WAITING<br />WAITING<br />WAITING<br />WAITING<br />WAITING<br />WAITING<br />WAITING<br />WAITING<br />WAITING<br />WAITING<br />WAITING<br />WAITING<br />WAITING<br />WAITING<br />WAITING<br />WAITING<br />WAITING<br />WAITING<br />WAITING<br />WAITING<br />WAITING<br />WAITING<br />WAITING<br />WAITING<br />WAITING<br />WAITING<br />,"Aug 17, 2020, 15:46<br />Aug 17, 2020, 14:27<br />Aug 17, 2020, 01:25<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />","Aug 17, 2020, 15:46<br />Aug 17, 2020, 14:27<br />Aug 17, 2020, 01:25<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />","0 mins, 4 secs<br />0 mins, 2 secs<br />0 mins, 3 secs<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />-<br />"
