Type,SFN,Status,Start Time,End Time,Execution Time
DAILY,ODP_DAILY_COMPACTION_SCHEDULE_START,SUCCEEDED,"Aug 24, 2020, 04:50","Aug 24, 2020, 04:50","0 mins, 1 secs"
DAILY,MAPP_RS_AUDIT_START,SUCCEEDED,"Aug 24, 2020, 04:50","Aug 24, 2020, 04:53","3 mins, 0 secs"
DAILY,MAPP_FLAT_FILE_COMPACTION,SUCCEEDED,"Aug 24, 2020, 04:53","Aug 24, 2020, 05:15","22 mins, 7 secs"
DAILY,MAPP_GLPROD_COMPACTION,SUCCEEDED,"Aug 24, 2020, 05:15","Aug 24, 2020, 06:42","1 hrs, 26 mins, 42 secs"
DAILY,MAPP_COMPACTION_GLPROD_INTRADAY,SUCCEEDED,"Aug 24, 2020, 06:42","Aug 24, 2020, 07:14","32 mins, 27 secs"
DAILY,MAPP_RS_AUDIT_FINISH,SUCCEEDED,"Aug 24, 2020, 07:14","Aug 24, 2020, 07:15","0 mins, 54 secs"
DAILY,MAPP_ENTITY_DAILY_MASTER_SCHEDULE,SUCCEEDED,"Aug 24, 2020, 07:15","Aug 24, 2020, 08:06","51 mins, 1 secs"
DAILY,MAPP_CDS_DAILY_MASTER_SCHEDULE,SUCCEEDED,"Aug 24, 2020, 08:06","Aug 24, 2020, 08:41","34 mins, 40 secs"
DAILY,MAPP_UNSOURCED_SNAPSHOT_WRAPPER,SUCCEEDED,"Aug 24, 2020, 08:41","Aug 24, 2020, 09:27","45 mins, 53 secs"
DAILY,MAPP_SNAPSHOT_WRAPPER,SUCCEEDED,"Aug 24, 2020, 09:27","Aug 24, 2020, 10:46","1 hrs, 19 mins, 29 secs"
DAILY,MAPP_REFRESH_SPOTFIRE,SUCCEEDED,"Aug 24, 2020, 10:46","Aug 24, 2020, 10:46","0 mins, 3 secs"
