Type,SFN,Status,Start Time,End Time,Execution Time
DAILY,ODP_DAILY_COMPACTION_SCHEDULE_START,SUCCEEDED,"Sep 02, 2020, 04:50","Sep 02, 2020, 04:50","0 mins, 1 secs"
DAILY,MAPP_RS_AUDIT_START,SUCCEEDED,"Sep 02, 2020, 04:50","Sep 02, 2020, 04:52","1 mins, 55 secs"
DAILY,MAPP_FLAT_FILE_COMPACTION,SUCCEEDED,"Sep 02, 2020, 04:52","Sep 02, 2020, 05:15","22 mins, 57 secs"
DAILY,MAPP_GLPROD_COMPACTION,SUCCEEDED,"Sep 02, 2020, 05:15","Sep 02, 2020, 06:28","1 hrs, 13 mins, 9 secs"
DAILY,MAPP_COMPACTION_GLPROD_INTRADAY,SUCCEEDED,"Sep 02, 2020, 06:28","Sep 02, 2020, 06:59","30 mins, 24 secs"
DAILY,MAPP_RS_AUDIT_FINISH,SUCCEEDED,"Sep 02, 2020, 06:59","Sep 02, 2020, 07:01","2 mins, 12 secs"
DAILY,MAPP_ENTITY_DAILY_MASTER_SCHEDULE,SUCCEEDED,"Sep 02, 2020, 07:01","Sep 02, 2020, 08:02","1 hrs, 0 mins, 34 secs"
DAILY,MAPP_CDS_DAILY_MASTER_SCHEDULE,SUCCEEDED,"Sep 02, 2020, 08:02","Sep 02, 2020, 10:32","2 hrs, 30 mins, 35 secs"
DAILY,MAPP_UNSOURCED_SNAPSHOT_WRAPPER,BYPASSED,-,-,-
DAILY,MAPP_SNAPSHOT_WRAPPER,SUCCEEDED,"Sep 02, 2020, 10:32","Sep 02, 2020, 10:58","25 mins, 22 secs"
DAILY,MAPP_REFRESH_SPOTFIRE,SUCCEEDED,"Sep 02, 2020, 10:58","Sep 02, 2020, 10:58","0 mins, 3 secs"
