Type,SFN,Status,Start Time,End Time,Execution Time
DAILY,ODP_DAILY_COMPACTION_SCHEDULE_START,SUCCEEDED,"Sep 21, 2020, 04:50","Sep 21, 2020, 04:50","0 mins, 1 secs"
DAILY,MAPP_RS_AUDIT_START,SUCCEEDED,"Sep 21, 2020, 04:50","Sep 21, 2020, 04:55","4 mins, 57 secs"
DAILY,MAPP_FLAT_FILE_COMPACTION,SUCCEEDED,"Sep 21, 2020, 04:55","Sep 21, 2020, 05:28","32 mins, 39 secs"
DAILY,MAPP_GLPROD_COMPACTION,SUCCEEDED,"Sep 21, 2020, 05:28","Sep 21, 2020, 06:59","1 hrs, 31 mins, 5 secs"
DAILY,MAPP_COMPACTION_GLPROD_INTRADAY,SUCCEEDED,"Sep 21, 2020, 06:59","Sep 21, 2020, 07:52","53 mins, 41 secs"
DAILY,MAPP_RS_AUDIT_FINISH,SUCCEEDED,"Sep 21, 2020, 07:52","Sep 21, 2020, 07:54","1 mins, 58 secs"
DAILY,MAPP_ENTITY_DAILY_MASTER_SCHEDULE,SUCCEEDED,"Sep 21, 2020, 12:27","Sep 21, 2020, 13:41","1 hrs, 14 mins, 11 secs"
DAILY,MAPP_CDS_DAILY_MASTER_SCHEDULE,SUCCEEDED,"Sep 21, 2020, 13:41","Sep 21, 2020, 14:06","24 mins, 41 secs"
DAILY,MAPP_UNSOURCED_SNAPSHOT_WRAPPER,BYPASSED,-,-,-
DAILY,MAPP_SNAPSHOT_WRAPPER,SUCCEEDED,"Sep 21, 2020, 14:06","Sep 21, 2020, 14:26","19 mins, 47 secs"
DAILY,MAPP_REFRESH_SPOTFIRE,SUCCEEDED,"Sep 21, 2020, 14:26","Sep 21, 2020, 14:26","0 mins, 4 secs"
