Type,SFN,Status,Start Time,End Time,Execution Time
DAILY,ODP_DAILY_COMPACTION_SCHEDULE_START,SUCCEEDED,"Sep 05, 2020, 04:50","Sep 05, 2020, 04:50","0 mins, 1 secs"
DAILY,MAPP_RS_AUDIT_START,SUCCEEDED,"Sep 05, 2020, 04:50","Sep 05, 2020, 04:52","1 mins, 59 secs"
DAILY,MAPP_FLAT_FILE_COMPACTION,SUCCEEDED,"Sep 05, 2020, 04:52","Sep 05, 2020, 05:17","24 mins, 31 secs"
DAILY,MAPP_GLPROD_COMPACTION,SUCCEEDED,"Sep 05, 2020, 05:17","Sep 05, 2020, 06:33","1 hrs, 15 mins, 55 secs"
DAILY,MAPP_COMPACTION_GLPROD_INTRADAY,SUCCEEDED,"Sep 05, 2020, 06:33","Sep 05, 2020, 07:06","32 mins, 55 secs"
DAILY,MAPP_RS_AUDIT_FINISH,SUCCEEDED,"Sep 05, 2020, 07:06","Sep 05, 2020, 07:07","1 mins, 2 secs"
DAILY,MAPP_ENTITY_DAILY_MASTER_SCHEDULE,SUCCEEDED,"Sep 05, 2020, 07:07","Sep 05, 2020, 07:47","40 mins, 15 secs"
DAILY,MAPP_CDS_DAILY_MASTER_SCHEDULE,SUCCEEDED,"Sep 05, 2020, 07:47","Sep 05, 2020, 08:28","40 mins, 44 secs"
DAILY,MAPP_UNSOURCED_SNAPSHOT_WRAPPER,SUCCEEDED,"Sep 05, 2020, 08:28","Sep 05, 2020, 08:35","6 mins, 43 secs"
DAILY,MAPP_SNAPSHOT_WRAPPER,SUCCEEDED,"Sep 05, 2020, 08:35","Sep 05, 2020, 08:55","20 mins, 13 secs"
DAILY,MAPP_REFRESH_SPOTFIRE,SUCCEEDED,"Sep 05, 2020, 08:55","Sep 05, 2020, 08:55","0 mins, 4 secs"
