Type,SFN,Status,Start Time,End Time,Execution Time
DAILY,ODP_DAILY_COMPACTION_SCHEDULE_START,SUCCEEDED,"Oct 20, 2020, 04:50","Oct 20, 2020, 04:50","0 mins, 1 secs"
DAILY,MAPP_RS_AUDIT_START,SUCCEEDED,"Oct 20, 2020, 04:50","Oct 20, 2020, 04:53","3 mins, 0 secs"
DAILY,MAPP_FLAT_FILE_COMPACTION,SUCCEEDED,"Oct 20, 2020, 04:53","Oct 20, 2020, 05:24","31 mins, 39 secs"
DAILY,MAPP_GLPROD_COMPACTION,SUCCEEDED,"Oct 20, 2020, 05:24","Oct 20, 2020, 07:24","2 hrs, 0 mins, 0 secs"
DAILY,MAPP_COMPACTION_GLPROD_INTRADAY,SUCCEEDED,"Oct 20, 2020, 07:24","Oct 20, 2020, 08:23","58 mins, 27 secs"
DAILY,MAPP_RS_AUDIT_FINISH,SUCCEEDED,"Oct 20, 2020, 08:23","Oct 20, 2020, 08:24","1 mins, 6 secs"
DAILY,MAPP_ENTITY_DAILY_MASTER_SCHEDULE,SUCCEEDED,"Oct 20, 2020, 08:24","Oct 20, 2020, 09:04","40 mins, 11 secs"
DAILY,MAPP_CDS_DAILY_MASTER_SCHEDULE,SUCCEEDED,"Oct 20, 2020, 09:04","Oct 20, 2020, 10:15","1 hrs, 10 mins, 16 secs"
DAILY,MAPP_UNSOURCED_SNAPSHOT_WRAPPER,SUCCEEDED,"Oct 20, 2020, 10:15","Oct 20, 2020, 10:20","5 mins, 35 secs"
DAILY,MAPP_SNAPSHOT_WRAPPER,SUCCEEDED,"Oct 20, 2020, 10:20","Oct 20, 2020, 10:35","15 mins, 16 secs"
DAILY,MAPP_REFRESH_SPOTFIRE,SUCCEEDED,"Oct 20, 2020, 10:35","Oct 20, 2020, 10:35","0 mins, 4 secs"
