Type,SFN,Status,Start Time,End Time,Execution Time
DAILY,ODP_DAILY_COMPACTION_SCHEDULE_START,SUCCEEDED,"Oct 06, 2020, 04:50","Oct 06, 2020, 04:50","0 mins, 1 secs"
DAILY,MAPP_RS_AUDIT_START,SUCCEEDED,"Oct 06, 2020, 04:50","Oct 06, 2020, 04:52","1 mins, 53 secs"
DAILY,MAPP_FLAT_FILE_COMPACTION,SUCCEEDED,"Oct 06, 2020, 04:52","Oct 06, 2020, 05:22","29 mins, 54 secs"
DAILY,MAPP_GLPROD_COMPACTION,SUCCEEDED,"Oct 06, 2020, 05:22","Oct 06, 2020, 07:18","1 hrs, 56 mins, 11 secs"
DAILY,MAPP_COMPACTION_GLPROD_INTRADAY,SUCCEEDED,"Oct 06, 2020, 07:18","Oct 06, 2020, 08:10","52 mins, 16 secs"
DAILY,MAPP_RS_AUDIT_FINISH,SUCCEEDED,"Oct 06, 2020, 08:10","Oct 06, 2020, 08:11","0 mins, 59 secs"
DAILY,MAPP_ENTITY_DAILY_MASTER_SCHEDULE,SUCCEEDED,"Oct 06, 2020, 08:11","Oct 06, 2020, 09:01","49 mins, 31 secs"
DAILY,MAPP_CDS_DAILY_MASTER_SCHEDULE,SUCCEEDED,"Oct 06, 2020, 09:01","Oct 06, 2020, 10:15","1 hrs, 14 mins, 7 secs"
DAILY,MAPP_UNSOURCED_SNAPSHOT_WRAPPER,BYPASSED,-,-,-
DAILY,MAPP_SNAPSHOT_WRAPPER,SUCCEEDED,"Oct 06, 2020, 10:15","Oct 06, 2020, 10:24","9 mins, 6 secs"
DAILY,MAPP_REFRESH_SPOTFIRE,SUCCEEDED,"Oct 06, 2020, 10:24","Oct 06, 2020, 10:24","0 mins, 3 secs"
